order_id,date,customer_id,status,region,channel
4219,2026-03-23,8286,completed,West,Marketplace
4220,2026-04-13,7159,completed,North,Website
4221,2025-08-12,1767,completed,North,Website
4222,2026-01-10,4620,completed,North,Website
4223,2026-01-29,6829,completed,Central,B2B
4224,2026-07-08,7411,completed,South,Retail
4225,2025-09-07,9090,shipped,South,Retail
4226,2026-07-25,6562,completed,Central,B2B
4227,2026-05-04,5854,completed,North,Retail
4228,2026-06-29,2908,completed,South,Retail
4229,2025-01-29,7140,completed,East,B2B
4230,2025-09-19,8825,completed,Central,Retail
4231,2026-07-17,4702,completed,East,Retail
4232,2025-02-19,1770,shipped,East,Retail
4233,2025-08-25,8673,completed,West,B2B
4234,2026-04-20,983,completed,South,Website
4235,2025-03-17,6130,shipped,East,Marketplace
4236,2026-03-20,5136,shipped,North,Website
4237,2025-03-16,8151,shipped,East,Website
4238,2025-11-01,1369,completed,South,Website
4239,2025-04-30,1780,shipped,North,Retail
4240,2025-07-28,127,completed,East,Retail
4241,2025-07-18,9666,completed,North,Marketplace
4242,2026-03-20,9415,completed,North,B2B
4243,2026-06-22,1153,completed,South,Website
4244,2026-01-19,9538,processing,North,Marketplace
4245,2025-01-18,283,completed,North,Retail
4246,2026-07-25,9905,shipped,West,Marketplace
4247,2025-12-02,2887,completed,Central,Retail
4248,2026-05-08,9416,processing,North,Website
4249,2025-05-15,1439,completed,Central,B2B
4250,2025-01-09,2096,completed,South,B2B
4251,2026-01-08,3681,completed,South,Website
4252,2026-07-06,3161,completed,Central,Retail
4253,2026-08-17,9923,completed,South,B2B
4254,2025-02-09,5429,completed,South,Marketplace
4255,2025-05-24,7267,shipped,East,Marketplace
4256,2026-06-08,7396,completed,East,Retail
4257,2025-03-15,675,completed,West,Marketplace
4258,2025-01-31,1167,shipped,Central,Website
4259,2025-08-26,4185,shipped,Central,Retail
4260,2025-06-22,4913,completed,South,Website
4261,2026-02-09,5921,completed,North,Retail
4262,2025-05-12,2578,completed,West,Marketplace
4263,2025-12-08,9626,completed,South,B2B
4264,2025-07-13,1842,completed,East,Retail
4265,2025-12-04,6756,completed,West,Marketplace
4266,2025-09-16,6080,completed,North,Marketplace
4267,2026-05-19,6769,cancelled,South,Website
4268,2026-07-16,5422,completed,East,Retail
4269,2026-03-08,2591,completed,Central,Website
4270,2025-06-25,9444,completed,West,B2B
4271,2026-03-08,899,completed,North,Website
4272,2025-11-28,1972,completed,North,Website
4273,2026-06-28,1400,processing,West,B2B
4274,2026-08-18,2149,completed,Central,B2B
4275,2025-02-18,4969,completed,Central,Website
4276,2026-01-08,8878,completed,South,Retail
4277,2025-01-04,1109,completed,North,Website
4278,2026-05-27,3266,completed,South,B2B
4279,2025-11-25,4600,completed,North,Retail
4280,2025-01-29,6678,completed,South,Website
4281,2025-03-13,9492,processing,North,Website
4282,2025-07-10,8865,completed,West,Marketplace
4283,2026-07-13,6170,completed,North,Retail
4284,2025-02-19,4515,completed,West,B2B
4285,2025-07-03,2623,completed,East,B2B
4286,2026-08-19,9182,shipped,Central,Website
4287,2025-08-10,2928,completed,East,Retail
4288,2026-02-14,629,completed,East,Marketplace
4289,2025-10-26,3432,completed,North,Retail
4290,2026-08-12,3145,completed,North,Retail
4291,2026-04-02,6231,cancelled,South,Retail
4292,2026-06-29,2872,completed,South,Retail
4293,2025-03-19,3157,processing,East,B2B
4294,2025-09-22,8966,completed,East,Website
4295,2025-07-23,6488,completed,South,Marketplace
4296,2025-05-18,5758,completed,South,B2B
4297,2025-09-13,1744,processing,Central,Website
4298,2025-06-16,7799,completed,North,Retail
4299,2026-06-08,783,shipped,North,Marketplace
4300,2026-05-28,1046,cancelled,West,Marketplace
4301,2026-01-12,7625,completed,West,B2B
4302,2025-12-10,3414,completed,North,Retail
4303,2025-06-09,1044,completed,South,Website
4304,2026-07-07,8268,completed,South,Marketplace
4305,2025-01-20,5464,completed,West,B2B
4306,2025-11-24,123,completed,Central,Marketplace
4307,2026-07-18,3434,processing,North,Website
4308,2026-08-31,1384,completed,East,Website
4309,2025-08-08,2213,completed,East,Marketplace
4310,2025-06-25,2638,completed,South,B2B
4311,2026-08-25,5416,completed,East,Website
4312,2025-11-29,5710,completed,East,Website
4313,2025-03-07,743,completed,Central,Website
4314,2025-08-12,7644,completed,West,Retail
4315,2025-04-07,1287,completed,Central,Retail
4316,2026-02-12,5371,shipped,East,Retail
4317,2025-02-18,1723,completed,Central,B2B
4318,2025-05-21,1675,completed,South,Website
4319,2025-12-11,4784,completed,Central,Website
4320,2025-08-27,1423,cancelled,West,B2B
4321,2025-09-15,2049,cancelled,South,B2B
4322,2025-08-19,5097,completed,East,Marketplace
4323,2025-01-11,1383,completed,Central,Marketplace
4324,2026-04-30,7536,completed,South,Retail
4325,2025-07-18,874,shipped,South,Website
4326,2026-05-23,4185,shipped,South,B2B
4327,2025-03-11,3093,cancelled,Central,B2B
4328,2026-03-01,2238,completed,West,Marketplace
4329,2025-05-23,6702,completed,West,Marketplace
4330,2025-08-18,3767,completed,Central,Marketplace
4331,2026-05-08,3843,completed,West,B2B
4332,2026-02-25,1079,shipped,North,Marketplace
4333,2025-12-14,9037,completed,Central,Marketplace
4334,2025-11-26,2681,shipped,South,B2B
4335,2026-08-16,6689,processing,East,Retail
4336,2026-02-07,8090,completed,East,Website
4337,2025-03-21,2519,completed,Central,Website
4338,2025-07-07,4428,completed,East,Retail
4339,2025-06-19,2486,cancelled,West,B2B
4340,2026-08-05,6559,completed,Central,B2B
4341,2025-09-05,6593,shipped,West,Retail
4342,2026-05-18,3314,completed,Central,Retail
4343,2025-12-08,7401,completed,East,Retail
4344,2026-06-21,1562,completed,South,Website
4345,2025-05-04,3283,completed,East,Website
4346,2025-04-01,5881,completed,East,Retail
4347,2026-05-26,2043,completed,Central,Website
4348,2025-10-22,5607,completed,West,B2B
4349,2025-08-12,9432,completed,South,Retail
4350,2025-01-24,4775,completed,North,Marketplace
4351,2026-05-06,6407,cancelled,South,Website
4352,2025-02-05,1254,completed,Central,Marketplace
4353,2026-05-17,7314,completed,Central,Retail
4354,2026-07-16,8978,completed,East,Retail
4355,2025-05-19,9766,completed,South,Website
4356,2026-01-10,6974,completed,South,Website
4357,2025-04-30,3496,processing,North,Website
4358,2025-05-15,4358,completed,East,Website
4359,2025-01-06,839,completed,North,Website
4360,2025-01-27,6139,completed,Central,B2B
4361,2026-06-04,9812,completed,Central,Website
4362,2025-01-06,4544,completed,North,Marketplace
4363,2025-05-13,349,completed,South,Marketplace
4364,2026-04-17,4670,completed,Central,B2B
4365,2025-04-09,9411,completed,East,Marketplace
4366,2025-10-16,3313,completed,East,Marketplace
4367,2025-03-04,8341,completed,Central,Website
4368,2025-11-04,4682,completed,South,Marketplace
4369,2026-01-01,795,completed,South,Retail
4370,2025-05-03,845,completed,East,Retail
4371,2026-02-28,976,completed,North,Marketplace
4372,2025-08-20,5920,completed,Central,B2B
4373,2025-01-04,4490,processing,East,Website
4374,2025-04-05,8743,completed,South,B2B
4375,2025-06-12,1807,completed,East,Marketplace
4376,2025-08-14,2720,completed,Central,Marketplace
4377,2026-05-15,3007,shipped,Central,Website
4378,2026-03-02,5907,completed,West,Marketplace
4379,2026-05-29,5609,shipped,South,B2B
4380,2026-03-30,7858,completed,East,Retail
4381,2025-01-18,8541,completed,South,Website
4382,2025-07-24,2455,shipped,East,Retail
4383,2026-01-10,3556,completed,South,Retail
4384,2026-05-08,1590,completed,Central,B2B
4385,2025-06-22,4074,completed,North,Retail
4386,2026-08-12,4948,completed,East,Website
4387,2026-02-26,2902,completed,South,Retail
4388,2026-06-01,3299,completed,West,Marketplace
4389,2026-05-15,451,processing,North,Retail
4390,2025-11-24,4624,cancelled,Central,Retail
4391,2025-05-28,9590,completed,West,Retail
4392,2026-05-11,9562,processing,North,B2B
4393,2025-12-29,6740,processing,South,Retail
4394,2025-06-21,7488,completed,West,Website
4395,2025-01-31,6034,completed,North,B2B
4396,2026-03-11,2454,completed,East,Retail
4397,2026-02-20,1334,completed,North,Retail
4398,2025-12-26,7756,completed,North,Marketplace
4399,2025-12-29,2401,completed,Central,Marketplace
4400,2025-09-07,7313,completed,East,Marketplace
4401,2026-03-03,3999,completed,West,Website
4402,2026-01-07,598,shipped,East,B2B
4403,2026-03-19,5970,completed,East,Marketplace
4404,2025-07-29,3780,shipped,East,Marketplace
4405,2025-03-26,5911,completed,East,Retail
4406,2026-03-29,6982,completed,North,B2B
4407,2025-09-23,3835,shipped,North,Marketplace
4408,2026-07-11,4473,completed,South,Website
4409,2025-01-05,5077,cancelled,East,B2B
4410,2026-03-04,4281,cancelled,West,Website
4411,2026-05-01,8325,completed,West,Marketplace
4412,2026-03-17,707,completed,East,Marketplace
4413,2025-02-01,8019,cancelled,Central,Marketplace
4414,2025-05-12,5169,completed,Central,Marketplace
4415,2026-06-28,4160,completed,North,B2B
4416,2025-12-20,1732,shipped,North,Retail
4417,2026-02-10,8580,completed,South,Website
4418,2025-05-07,2243,completed,East,Retail
4419,2026-05-08,7949,completed,Central,Retail
4420,2026-04-19,9878,completed,East,Retail
4421,2025-03-05,7672,completed,West,B2B
4422,2026-06-02,3160,completed,East,Marketplace
4423,2025-02-19,2910,processing,East,Website
4424,2025-05-06,9129,completed,North,Marketplace
4425,2026-08-22,9006,completed,Central,Website
4426,2025-11-29,5040,completed,South,Website
4427,2026-01-30,5823,completed,South,Retail
4428,2025-12-14,1620,completed,Central,Website
4429,2025-04-16,6658,completed,North,Website
4430,2026-06-28,3199,completed,East,Retail
4431,2025-10-09,6271,completed,East,Retail
4432,2026-08-20,1649,completed,Central,Retail
4433,2025-05-02,3832,completed,North,B2B
4434,2026-07-11,1795,shipped,Central,Retail
4435,2025-11-30,4047,completed,Central,Retail
4436,2026-01-15,5986,cancelled,Central,Marketplace
4437,2026-04-04,9420,completed,North,Retail
4438,2025-02-15,1410,completed,West,Marketplace
4439,2026-01-02,6113,completed,East,B2B
4440,2025-06-23,5061,completed,South,Marketplace
4441,2025-08-19,6556,cancelled,East,Marketplace
4442,2025-02-14,8832,completed,South,Website
4443,2026-02-18,3288,completed,South,Website
4444,2026-03-02,3157,completed,North,Website
4445,2026-06-12,9782,completed,Central,Website
4446,2025-10-31,9013,completed,Central,B2B
4447,2026-01-29,7400,completed,Central,Website
4448,2025-04-16,8504,completed,West,B2B
4449,2026-05-26,7878,completed,East,Website
4450,2025-07-01,5744,shipped,South,B2B
4451,2025-12-05,1162,completed,North,Marketplace
4452,2026-04-22,2647,completed,South,B2B
4453,2026-01-12,8726,cancelled,Central,Website
4454,2025-01-16,6385,shipped,East,Retail
4455,2025-03-08,7410,shipped,Central,Retail
4456,2025-09-28,568,shipped,West,B2B
4457,2025-06-23,1037,shipped,East,Marketplace
4458,2025-04-03,8107,completed,Central,Marketplace
4459,2026-05-15,7963,processing,North,Marketplace
4460,2025-05-03,5512,completed,Central,Website
4461,2025-09-24,8361,completed,East,B2B
4462,2025-10-06,9303,completed,West,B2B
4463,2025-12-25,1629,completed,North,Website
4464,2025-04-30,3112,completed,North,Website
4465,2026-05-19,1228,completed,West,Retail
4466,2026-05-30,3315,completed,Central,Marketplace
4467,2026-05-19,3352,completed,West,Retail
4468,2026-08-28,2263,completed,East,Retail
4469,2025-10-29,70,completed,South,Website
4470,2026-05-06,1046,completed,West,Retail
4471,2025-04-13,9231,completed,West,Retail
4472,2026-02-15,321,completed,South,Marketplace
4473,2026-05-16,6611,cancelled,North,Marketplace
4474,2025-02-12,5255,completed,South,B2B
4475,2025-12-22,6069,completed,West,Marketplace
4476,2025-10-09,8651,completed,East,Website
4477,2025-01-03,4229,processing,North,B2B
4478,2025-10-09,3069,processing,West,Retail
4479,2025-04-17,4127,completed,South,Retail
4480,2025-12-04,3636,completed,West,Retail
4481,2026-02-26,7626,cancelled,North,Marketplace
4482,2025-05-20,9133,completed,South,Marketplace
4483,2025-11-29,5199,shipped,Central,Retail
4484,2026-02-26,9097,completed,North,Website
4485,2026-03-17,5013,completed,Central,Marketplace
4486,2025-04-22,5815,completed,East,Website
4487,2025-05-12,5038,completed,South,Retail
4488,2026-01-08,8148,processing,West,B2B
4489,2025-07-14,4433,shipped,North,Marketplace
4490,2025-04-04,5729,processing,East,Retail
4491,2026-03-11,6361,completed,South,B2B
4492,2026-06-04,3455,shipped,West,Website
4493,2025-01-11,2644,processing,North,Retail
4494,2025-02-02,1624,completed,East,Retail
4495,2025-02-25,9556,processing,South,Marketplace
4496,2025-01-08,5944,completed,East,Retail
4497,2026-02-06,513,completed,East,Website
4498,2026-04-27,7041,processing,South,Retail
4499,2025-08-20,7423,completed,South,Marketplace
4500,2026-05-19,93,completed,South,Marketplace
4501,2026-02-17,8948,completed,East,Marketplace
4502,2026-04-03,5680,completed,Central,Marketplace
4503,2025-11-26,3271,completed,South,Marketplace
4504,2026-03-31,9126,completed,West,Marketplace
4505,2025-04-28,9612,completed,West,Website
4506,2025-08-27,3364,completed,West,B2B
4507,2026-01-02,3763,completed,North,Marketplace
4508,2025-03-15,2554,completed,South,B2B
4509,2025-04-24,9685,completed,West,Marketplace
4510,2025-07-25,6434,completed,East,Retail
4511,2026-01-10,1170,completed,South,Retail
4512,2025-02-24,2501,completed,East,Website
4513,2025-08-22,5937,shipped,North,Website
4514,2025-11-26,4294,cancelled,East,Marketplace
4515,2025-07-10,208,processing,East,B2B
4516,2026-08-28,3922,completed,North,Website
4517,2025-11-16,5488,shipped,South,Retail
4518,2025-11-30,298,shipped,Central,Retail
4519,2025-01-27,4531,processing,South,Website
4520,2025-02-12,792,completed,South,Retail
4521,2025-06-27,4159,cancelled,West,Retail
4522,2025-11-23,5126,shipped,South,Website
4523,2025-01-16,2820,completed,Central,Website
4524,2025-04-17,2436,completed,Central,B2B
4525,2026-02-15,2158,completed,North,Retail
4526,2026-07-31,4906,shipped,West,Website
4527,2026-01-07,9576,completed,East,Marketplace
4528,2025-04-25,7085,cancelled,Central,Retail
4529,2025-06-23,3397,completed,South,Website
4530,2026-01-01,5226,completed,South,Retail
4531,2026-05-14,9273,completed,West,Retail
4532,2025-08-24,6432,completed,Central,Retail
4533,2026-08-05,394,completed,East,Marketplace
4534,2025-01-19,8172,shipped,West,B2B
4535,2025-09-02,5095,cancelled,North,B2B
4536,2025-01-23,2099,completed,South,Marketplace
4537,2025-01-29,9891,completed,South,Marketplace
4538,2025-12-06,8597,completed,Central,Retail
4539,2026-04-30,7745,completed,East,Retail
4540,2026-02-10,7585,completed,North,Marketplace
4541,2025-02-19,4377,completed,North,Marketplace
4542,2026-08-03,9478,completed,East,Website
4543,2026-04-20,642,completed,Central,B2B
4544,2026-06-09,9886,completed,West,Marketplace
4545,2025-02-12,5918,completed,North,Marketplace
4546,2025-03-14,5841,cancelled,West,B2B
4547,2025-11-02,6899,completed,South,B2B
4548,2025-04-20,8475,completed,North,Retail
4549,2025-05-03,3378,shipped,North,Website
4550,2025-07-09,8009,completed,North,Marketplace
4551,2026-02-01,9435,completed,West,Marketplace
4552,2026-03-30,9315,completed,East,Website
4553,2026-05-15,1797,completed,North,Marketplace
4554,2025-05-19,5897,completed,East,Website
4555,2026-08-14,5824,cancelled,North,Retail
4556,2025-09-09,3085,completed,South,Marketplace
4557,2025-09-07,9311,completed,East,B2B
4558,2026-01-04,9179,completed,West,B2B
4559,2025-06-15,3229,completed,West,B2B
4560,2025-12-11,2496,processing,North,Website
4561,2025-05-08,9456,completed,East,Marketplace
4562,2025-05-07,2567,shipped,Central,Website
4563,2025-09-17,725,completed,East,B2B
4564,2026-01-22,2283,shipped,North,Website
4565,2025-10-22,7636,completed,East,Website
4566,2026-08-09,2179,completed,North,Retail
4567,2026-08-22,4317,completed,Central,Marketplace
4568,2025-09-19,4512,completed,South,Retail
4569,2026-03-12,7239,completed,East,Marketplace
4570,2026-01-28,8666,processing,West,Retail
4571,2026-04-20,1025,completed,West,B2B
4572,2026-02-14,590,completed,South,Retail
4573,2026-03-11,6181,completed,East,Marketplace
4574,2025-12-27,7844,completed,East,Retail
4575,2026-04-15,869,completed,North,Retail
4576,2026-04-07,8921,completed,East,Retail
4577,2025-05-30,4761,completed,South,B2B
4578,2025-01-06,6019,completed,South,Website
4579,2025-01-02,360,completed,North,B2B
4580,2025-11-21,8783,completed,Central,Marketplace
4581,2026-07-22,510,completed,West,Marketplace
4582,2025-02-07,7473,completed,South,B2B
4583,2025-09-16,5574,shipped,South,B2B
4584,2025-10-05,5451,completed,Central,B2B
4585,2026-02-04,4812,completed,North,Website
4586,2026-07-23,5719,completed,Central,Retail
4587,2025-07-24,7052,completed,Central,Retail
4588,2025-02-06,497,completed,South,B2B
4589,2025-05-28,1776,completed,Central,Marketplace
4590,2026-01-26,926,completed,South,Website
4591,2026-07-22,1996,completed,Central,Marketplace
4592,2025-05-22,2595,processing,Central,Marketplace
4593,2025-12-18,3915,completed,West,Retail
4594,2025-07-11,1748,completed,East,Retail
4595,2026-07-23,9227,completed,South,Marketplace
4596,2025-11-29,1517,shipped,North,Retail
4597,2026-04-16,3203,completed,Central,B2B
4598,2026-06-29,2946,completed,East,Website
4599,2026-08-18,7016,completed,West,Marketplace
4600,2025-10-21,4133,completed,North,Marketplace
4601,2026-07-13,877,completed,West,Marketplace
4602,2026-05-10,873,completed,West,Retail
4603,2025-09-12,9640,completed,North,Website
4604,2025-06-13,2075,shipped,North,Retail
4605,2025-01-08,8295,processing,West,Marketplace
4606,2025-06-13,4289,completed,South,Website
4607,2025-08-16,6756,completed,East,Marketplace
4608,2026-05-25,947,completed,North,Marketplace
4609,2025-04-30,8893,cancelled,East,Retail
4610,2025-02-17,3531,completed,East,B2B
4611,2025-10-17,3988,completed,East,Website
4612,2026-08-30,568,cancelled,North,B2B
4613,2026-08-09,9477,completed,West,Retail
4614,2026-07-29,433,completed,North,Marketplace
4615,2026-02-23,1365,cancelled,East,Marketplace
4616,2025-01-24,3389,completed,West,Website
4617,2026-03-30,5417,completed,Central,Retail
4618,2025-01-27,3526,completed,South,B2B
4619,2025-11-15,8673,completed,Central,B2B
4620,2025-01-30,1070,completed,East,B2B
4621,2025-01-08,660,completed,East,Retail
4622,2025-10-15,9088,completed,West,Marketplace
4623,2025-08-18,8867,completed,North,Website
4624,2026-03-26,8460,completed,Central,Retail
4625,2025-10-17,5255,completed,West,Retail
4626,2025-02-08,923,completed,Central,Retail
4627,2025-01-04,7296,completed,West,Website
4628,2026-03-02,6617,completed,North,B2B
4629,2025-05-09,6582,completed,North,Website
4630,2026-04-15,298,completed,Central,Marketplace
4631,2025-02-08,9673,completed,North,Retail
4632,2025-03-31,2265,completed,Central,Retail
4633,2026-07-06,3959,completed,East,Marketplace
4634,2025-06-09,8641,completed,South,Marketplace
4635,2025-11-06,4166,completed,Central,Marketplace
4636,2025-05-06,9199,completed,East,Retail
4637,2026-04-11,5941,processing,South,Retail
4638,2025-12-03,4071,completed,North,Marketplace
4639,2026-01-07,2117,completed,East,Marketplace
4640,2026-01-30,2421,completed,West,Retail
4641,2026-06-11,2038,completed,West,Marketplace
4642,2026-06-17,3828,completed,West,Retail
4643,2025-01-15,2433,shipped,North,B2B
4644,2026-06-18,6812,shipped,West,Marketplace
4645,2025-12-02,7491,shipped,West,Retail
4646,2025-06-10,2112,completed,East,Retail
4647,2026-04-09,5204,cancelled,South,Website
4648,2025-07-31,1115,shipped,East,Marketplace
4649,2026-08-11,7472,processing,East,Retail
4650,2026-01-16,277,completed,East,B2B
4651,2026-03-03,4028,completed,South,B2B
4652,2026-08-29,1071,completed,Central,B2B
4653,2026-08-18,7998,completed,North,B2B
4654,2025-03-11,2120,completed,West,Marketplace
4655,2025-10-10,5334,completed,West,B2B
4656,2026-08-14,8359,completed,South,Website
4657,2025-05-07,181,completed,Central,B2B
4658,2025-08-19,4565,completed,Central,Website
4659,2026-05-08,6095,completed,Central,Retail
4660,2025-03-09,2592,shipped,East,Website
4661,2025-05-07,967,completed,West,Website
4662,2026-07-31,8234,completed,South,Marketplace
4663,2025-11-24,4900,cancelled,West,Retail
4664,2025-08-06,2179,shipped,South,Marketplace
4665,2025-10-16,7050,completed,North,B2B
4666,2025-09-11,1146,shipped,South,B2B
4667,2025-09-28,3043,completed,West,Website
4668,2026-02-20,7524,completed,West,Retail
4669,2026-08-08,3802,completed,South,Marketplace
4670,2026-04-07,6676,completed,South,Website
4671,2026-01-19,2441,shipped,West,Retail
4672,2025-05-27,2425,completed,South,Retail
4673,2026-07-21,7775,completed,South,Retail
4674,2025-06-23,9819,completed,West,Website
4675,2025-07-20,9058,processing,East,B2B
4676,2025-05-05,6661,processing,East,Marketplace
4677,2025-07-28,7106,completed,North,Retail
4678,2025-10-26,7848,processing,North,Website
4679,2026-06-23,146,completed,North,Retail
4680,2025-08-30,9117,completed,Central,Marketplace
4681,2025-06-16,5991,completed,East,Website
4682,2025-08-12,8817,completed,East,Retail
4683,2025-04-27,7234,completed,East,Retail
4684,2026-04-17,1329,completed,North,Website
4685,2025-03-29,7036,completed,East,Marketplace
4686,2025-08-15,5980,completed,East,Retail
4687,2026-05-25,5694,shipped,Central,Website
4688,2025-03-30,3529,cancelled,South,Retail
4689,2025-07-02,2232,completed,North,Website
4690,2026-08-12,8288,completed,Central,Marketplace
4691,2026-08-02,5884,completed,East,Retail
4692,2026-08-30,386,shipped,South,Website
4693,2026-04-29,9271,completed,South,B2B
4694,2025-12-08,130,completed,North,Retail
4695,2025-12-28,3287,shipped,Central,Website
4696,2026-03-20,9438,completed,West,B2B
4697,2026-06-02,8646,completed,East,Website
4698,2026-05-13,2058,completed,South,Retail
4699,2025-05-31,9919,completed,North,Website
4700,2025-12-19,4915,cancelled,East,Website
4701,2026-03-20,2171,completed,South,Retail
4702,2026-01-19,6475,completed,West,Website
4703,2025-04-13,9502,completed,Central,Marketplace
4704,2025-10-15,4000,processing,South,Website
4705,2026-03-22,2486,completed,West,B2B
4706,2026-04-08,5687,completed,South,Retail
4707,2026-02-15,9899,completed,North,B2B
4708,2026-04-27,9807,completed,South,Retail
4709,2026-06-04,6958,shipped,South,B2B
4710,2026-06-21,2421,completed,South,Website
4711,2025-11-25,2980,completed,North,B2B
4712,2025-06-28,5092,cancelled,South,B2B
4713,2025-02-12,5478,shipped,North,B2B
4714,2026-05-14,2701,completed,South,Marketplace
4715,2025-09-05,534,completed,West,B2B
4716,2025-12-03,4471,completed,North,B2B
4717,2025-05-21,1614,completed,North,Marketplace
4718,2026-02-27,7634,shipped,West,Marketplace
4719,2025-01-18,5096,completed,West,Website
4720,2025-10-21,4112,completed,South,Retail
4721,2025-10-15,2432,completed,South,Marketplace
4722,2025-07-05,4331,shipped,North,B2B
4723,2025-11-25,6915,shipped,Central,Website
4724,2026-08-29,7629,completed,West,B2B
4725,2026-07-26,9930,cancelled,West,Marketplace
4726,2025-06-13,8974,completed,Central,Website
4727,2025-02-24,5100,completed,Central,Retail
4728,2026-07-09,5175,processing,East,Retail
4729,2026-01-14,5940,completed,North,Marketplace
4730,2026-08-30,9426,completed,South,Website
4731,2025-06-19,2499,completed,East,Retail
4732,2025-01-10,9562,completed,Central,Marketplace
4733,2025-04-30,8913,completed,East,B2B
4734,2026-04-23,2170,completed,West,Marketplace
4735,2025-01-12,6680,processing,West,Retail
4736,2026-07-25,3987,completed,West,Marketplace
4737,2026-03-23,8039,completed,Central,Retail
4738,2025-06-12,6460,completed,Central,Retail
4739,2025-10-15,3615,completed,East,B2B
4740,2025-04-13,5634,completed,West,Marketplace
4741,2026-03-18,1055,completed,Central,B2B
4742,2025-01-14,2508,completed,West,Retail
4743,2025-01-05,1597,completed,Central,B2B
4744,2025-05-30,5556,shipped,Central,Marketplace
4745,2025-12-06,6525,completed,East,Marketplace
4746,2025-01-01,4182,completed,East,Website
4747,2026-05-03,6679,completed,Central,Marketplace
4748,2025-10-06,625,completed,East,Retail
4749,2026-07-24,2527,completed,South,Marketplace
4750,2025-06-26,2699,completed,East,B2B
4751,2025-03-27,6678,completed,South,Retail
4752,2026-08-11,9370,completed,East,Retail
4753,2025-04-12,723,completed,East,Retail
4754,2026-07-21,4989,completed,East,Retail
4755,2025-04-20,3544,completed,North,Retail
4756,2026-06-23,1453,processing,North,Retail
4757,2026-04-13,3758,shipped,Central,Retail
4758,2025-03-12,4154,completed,Central,Retail
4759,2026-06-19,4974,processing,East,Website
4760,2026-05-01,7193,completed,Central,Marketplace
4761,2026-03-01,3982,completed,East,Marketplace
4762,2025-02-15,7605,completed,Central,Retail
4763,2025-01-24,7764,completed,South,Website
4764,2025-02-10,441,completed,East,B2B
4765,2026-06-09,872,shipped,South,Retail
4766,2025-09-07,9846,shipped,Central,Marketplace
4767,2025-09-20,9116,completed,East,Marketplace
4768,2025-06-10,8615,completed,West,Website
4769,2025-09-21,2734,completed,Central,Website
4770,2025-01-15,5710,shipped,South,Website
4771,2025-06-25,5936,shipped,Central,Retail
4772,2025-08-12,5933,cancelled,North,Retail
4773,2025-01-22,7819,completed,Central,Website
4774,2025-05-13,9328,completed,East,B2B
4775,2025-11-22,2040,completed,Central,Retail
4776,2025-03-14,5437,processing,West,B2B
4777,2025-04-06,8286,completed,Central,Marketplace
4778,2025-08-17,6411,completed,North,B2B
4779,2026-07-30,1897,completed,Central,Marketplace
4780,2026-04-27,5095,completed,North,Retail
4781,2025-03-11,8285,cancelled,North,B2B
4782,2025-12-12,1681,completed,North,Marketplace
4783,2026-08-17,9589,completed,South,Website
4784,2026-03-23,9183,completed,East,Retail
4785,2025-12-22,7015,completed,Central,Marketplace
4786,2026-01-16,1105,completed,South,Website
4787,2026-01-07,3077,completed,Central,B2B
4788,2026-05-14,8833,completed,Central,Marketplace
4789,2025-01-27,1024,completed,North,B2B
4790,2025-06-24,54,completed,South,Marketplace
4791,2025-02-09,9306,cancelled,Central,Retail
4792,2025-12-11,6042,completed,Central,Retail
4793,2026-04-09,1959,completed,South,B2B
4794,2025-10-08,4688,completed,Central,Retail
4795,2026-01-07,936,completed,Central,Website
4796,2025-11-07,4765,completed,South,B2B
4797,2026-08-14,9747,completed,North,Marketplace
4798,2025-05-04,7427,completed,West,Marketplace
4799,2025-01-30,3406,completed,North,Website
4800,2025-12-04,3866,shipped,Central,Website
4801,2025-07-19,5185,completed,West,Marketplace
4802,2026-06-02,4947,completed,East,Retail
4803,2025-06-28,8606,completed,East,Marketplace
4804,2025-10-31,4368,completed,North,Marketplace
4805,2025-04-12,8038,completed,South,Retail
4806,2025-05-24,6048,cancelled,Central,Retail
4807,2026-04-28,6207,completed,East,Website
4808,2026-06-14,7265,completed,Central,Website
4809,2026-03-31,2715,shipped,East,Website
4810,2025-02-07,6137,completed,West,B2B
4811,2025-10-14,2396,completed,Central,Marketplace
4812,2026-06-17,134,completed,North,Marketplace
4813,2026-04-08,825,completed,Central,Marketplace
4814,2026-05-07,3049,completed,East,Website
4815,2025-02-26,5066,completed,North,Retail
4816,2025-05-26,4068,completed,Central,Website
4817,2025-08-17,4079,completed,East,Retail
4818,2025-01-20,3625,completed,South,Website
4819,2025-03-02,972,completed,South,Website
4820,2025-02-06,1088,completed,East,B2B
4821,2025-04-14,5507,completed,South,Marketplace
4822,2025-01-18,611,processing,South,B2B
4823,2026-06-07,3513,completed,North,Marketplace
4824,2026-08-10,2415,completed,East,B2B
4825,2025-06-23,8410,completed,North,Website
4826,2026-07-31,5813,completed,North,Marketplace
4827,2025-12-07,1048,completed,South,Website
4828,2025-02-09,1530,completed,East,Marketplace
4829,2025-08-25,4559,cancelled,South,B2B
4830,2026-04-20,2639,completed,West,B2B
4831,2025-09-12,7198,shipped,North,Marketplace
4832,2025-11-28,9142,completed,South,B2B
4833,2026-02-11,6585,shipped,Central,B2B
4834,2025-02-27,7139,shipped,South,Website
4835,2025-01-28,2533,completed,West,Marketplace
